"","NUME","CMR","Data","Temp"
"425","Piatra Neamt","Moldova","X1964.01.01",8.16912364959717
"426","Borod","Banat-Crisana","X1964.01.01",8.05616474151611
"427","Oradea","Banat-Crisana","X1964.01.01",9.2855339050293
"428","Bistrita","TransilvaniaN","X1964.01.01",6.59482192993164
"429","Dej","TransilvaniaN","X1964.01.01",8.24558925628662
"430","Iasi","Moldova","X1964.01.01",9.11131477355957
"431","Zalau","TransilvaniaN","X1964.01.01",8.1304931640625
"432","Cotnari","Moldova","X1964.01.01",8.47052097320557
"433","Supuru de Jos","TransilvaniaN","X1964.01.01",8.99830150604248
"434","Iezer","TransilvaniaN","X1964.01.01",2.63293147087097
"435","Suceava","Moldova","X1964.01.01",7.12202739715576
"436","Baia Mare","TransilvaniaN","X1964.01.01",7.52684926986694
"437","Botosani","Moldova","X1964.01.01",8.51293182373047
"438","Satu Mare","TransilvaniaN","X1964.01.01",8.84983539581299
"439","Radauti","Moldova","X1964.01.01",6.55558919906616
"440","Sighetul Marmatiei","TransilvaniaN","X1964.01.01",6.93304109573364
"441","Zimnicea","Muntenia","X1965.01.01",10.7951784133911
"442","Turnu Magurele","Muntenia","X1965.01.01",10.3549585342407
"443","Bechet","Oltenia","X1965.01.01",10.9434795379639
"444","Mangalia","Dobrogea","X1965.01.01",10.7544384002686
"445","Giurgiu","Muntenia","X1965.01.01",10.7292604446411
"446","Calafat","Oltenia","X1965.01.01",11.1779174804688
"447","Alexandria","Muntenia","X1965.01.01",10.7210683822632
"448","Bailesti","Oltenia","X1965.01.01",10.9958353042603
"449","Caracal","Oltenia","X1965.01.01",10.4381093978882
"450","Rosiori de Vede","Muntenia","X1965.01.01",10.4724111557007
"451","Calarasi","Dobrogea","X1965.01.01",10.4396715164185
"452","Constanta","Dobrogea","X1965.01.01",10.7558078765869
"453","Craiova","Oltenia","X1965.01.01",10.1595344543457
"454","Medgidia","Dobrogea","X1965.01.01",10.4874792098999
"455","Videle","Muntenia","X1965.01.01",10.2208766937256
"456","Slatina","Oltenia","X1965.01.01",10.1866846084595
"457","Baneasa","Muntenia","X1965.01.01",10.2890138626099
"458","Slobozia","Dobrogea","X1965.01.01",10.1741094589233
"459","Stolnici","Muntenia","X1965.01.01",9.79150676727295
"460","Drobeta Turnu-Severin","Oltenia","X1965.01.01",11.1043014526367
"461","Titu","Muntenia","X1965.01.01",9.78167152404785
"462","Urziceni","Muntenia","X1965.01.01",10.1671504974365
"463","Moldova Veche","Banat-Crisana","X1965.01.01",10.9554243087769
"464","Dragasani","Oltenia","X1965.01.01",9.67002773284912
"465","Grivita","Dobrogea","X1965.01.01",10.0544652938843
"466","Jurilovca","Dobrogea","X1965.01.01",10.585506439209
"467","Pitesti","Muntenia","X1965.01.01",9.41547966003418
"468","Tg. Logresti","Oltenia","X1965.01.01",9.61452007293701
"469","Sf. Gheorghe","Dobrogea","X1965.01.01",10.6946296691895
"470","Targoviste","Muntenia","X1965.01.01",9.26032829284668
"471","Ploiesti","Muntenia","X1965.01.01",9.62909603118896
"472","Moraresti","Muntenia","X1965.01.01",8.81293106079102
"473","Apa Neagra","Oltenia","X1965.01.01",9.92906856536865
"474","Oravita","Banat-Crisana","X1965.01.01",10.1983013153076
"475","Tg. Jiu","Oltenia","X1965.01.01",9.92641067504883
"476","Ramnicu Valcea","Oltenia","X1965.01.01",9.08717823028564
"477","Semenic","Banat-Crisana","X1965.01.01",5.6345477104187
"478","Curtea de Arges","Muntenia","X1965.01.01",8.50956153869629
"479","Buzau","Muntenia","X1965.01.01",10.0101366043091
"480","Sulina","Dobrogea","X1965.01.01",10.768027305603
"481","Tulcea","Dobrogea","X1965.01.01",10.3558902740479
"482","Gorgova","Dobrogea","X1965.01.01",10.587944984436
"483","Braila","Dobrogea","X1965.01.01",10.0779180526733
"484","Tarcu","Banat-Crisana","X1965.01.01",4.34627389907837
"485","Campulung Muscel","Muntenia","X1965.01.01",7.60238361358643
"486","Resita","Banat-Crisana","X1965.01.01",9.97978115081787
"487","Patarlagele","Muntenia","X1965.01.01",8.14791774749756
"488","Banloc","Banat-Crisana","X1965.01.01",10.6355619430542
"489","Parang","Oltenia","X1965.01.01",5.6619725227356
"490","Sinaia 1500","Muntenia","X1965.01.01",4.28104114532471
"491","Ramnicu Sarat","Muntenia","X1965.01.01",9.4964656829834
"492","Caransebes","Banat-Crisana","X1965.01.01",9.75241088867188
"493","Petrosani","Oltenia","X1965.01.01",6.28035593032837
"494","Vf. Omu","Muntenia","X1965.01.01",4.28104114532471
"495","Fundata","Muntenia","X1965.01.01",3.59928774833679
"496","Predeal","Muntenia","X1965.01.01",4.11539745330811
"497","Galati","Moldova","X1965.01.01",9.82569885253906
"498","Lugoj","Banat-Crisana","X1965.01.01",9.96306896209717
"499","Intorsura Buzaului","Muntenia","X1965.01.01",5.41528749465942
"500","Focsani","Moldova","X1965.01.01",9.68049335479736
"501","Brasov","TransilvaniaS","X1965.01.01",6.85142469406128
"502","Timisoara","Banat-Crisana","X1965.01.01",10.1024379730225
"503","Sibiu","TransilvaniaS","X1965.01.01",7.99632883071899
"504","Fagaras","TransilvaniaS","X1965.01.01",7.61463022232056
"505","Lacauti","TransilvaniaS","X1965.01.01",2.17950677871704
"506","Tecuci","Moldova","X1965.01.01",9.54084968566895
"507","Sf. Gheorghe","TransilvaniaS","X1965.01.01",6.53783559799194
"508","Deva","Banat-Crisana","X1965.01.01",8.9729585647583
"509","Sebes","TransilvaniaS","X1965.01.01",8.92608261108398
"510","Tg. Seciuesc","TransilvaniaS","X1965.01.01",6.44364404678345
"511","Sannicolau Mare","Banat-Crisana","X1965.01.01",10.0768222808838
"512","Alba Iulia","TransilvaniaS","X1965.01.01",9.06400012969971
"513","Baraolt","TransilvaniaS","X1965.01.01",6.51054811477661
"514","Adjud","Moldova","X1965.01.01",9.0667667388916
"515","Arad","Banat-Crisana","X1965.01.01",9.69041061401367
"516","Dumbraveni","TransilvaniaS","X1965.01.01",8.00320529937744
"517","Barlad","Moldova","X1965.01.01",9.08457565307617
"518","Tg. Ocna","Moldova","X1965.01.01",8.01643848419189
"519","Miercurea Ciuc","TransilvaniaS","X1965.01.01",5.37046575546265
"520","Chisineu Cris","Banat-Crisana","X1965.01.01",9.81221961975098
"521","Tg. Mures","TransilvaniaS","X1965.01.01",8.1643009185791
"522","Baisoara","TransilvaniaN","X1965.01.01",3.89736986160278
"523","Bacau","Moldova","X1965.01.01",8.50139713287354
"524","Bucin","TransilvaniaS","X1965.01.01",4.04150676727295
"525","Vaslui","Moldova","X1965.01.01",8.25720500946045
"526","Stana de Vale","Banat-Crisana","X1965.01.01",4.01901388168335
"527","Joseni","TransilvaniaS","X1965.01.01",4.84802722930908
"528","Sarmasu","TransilvaniaS","X1965.01.01",7.56216430664062
"529","Holod","Banat-Crisana","X1965.01.01",9.28353404998779
"530","Vladeasa 1800","TransilvaniaN","X1965.01.01",3.76216435432434
"531","Cluj-Napoca","TransilvaniaN","X1965.01.01",8.22328758239746
"532","Negresti","Moldova","X1965.01.01",8.2346305847168
"533","Roman","Moldova","X1965.01.01",8.27739715576172
"534","Ceahlau Toaca","Moldova","X1965.01.01",6.21115064620972
"535","Piatra Neamt","Moldova","X1965.01.01",7.74887657165527
"536","Borod","Banat-Crisana","X1965.01.01",7.93841075897217
"537","Oradea","Banat-Crisana","X1965.01.01",9.34109592437744
"538","Bistrita","TransilvaniaN","X1965.01.01",6.65263032913208
"539","Dej","TransilvaniaN","X1965.01.01",8.24712371826172
"540","Iasi","Moldova","X1965.01.01",8.75309562683105
"541","Zalau","TransilvaniaN","X1965.01.01",7.95824670791626
"542","Cotnari","Moldova","X1965.01.01",8.07427406311035
"543","Supuru de Jos","TransilvaniaN","X1965.01.01",8.96079444885254
"544","Iezer","TransilvaniaN","X1965.01.01",2.26008224487305
"545","Suceava","Moldova","X1965.01.01",6.87049293518066
"546","Baia Mare","TransilvaniaN","X1965.01.01",7.34876728057861
"547","Botosani","Moldova","X1965.01.01",8.10416412353516
"548","Satu Mare","TransilvaniaN","X1965.01.01",8.83380794525146
"549","Radauti","Moldova","X1965.01.01",6.41323280334473
"550","Sighetul Marmatiei","TransilvaniaN","X1965.01.01",6.89243841171265
"551","Zimnicea","Muntenia","X1966.01.01",12.1129779815674
"552","Turnu Magurele","Muntenia","X1966.01.01",11.7092351913452
"553","Bechet","Oltenia","X1966.01.01",12.1992349624634
"554","Mangalia","Dobrogea","X1966.01.01",12.7615299224854
"555","Giurgiu","Muntenia","X1966.01.01",12.0649452209473
"556","Calafat","Oltenia","X1966.01.01",12.2054920196533
"557","Alexandria","Muntenia","X1966.01.01",11.9955463409424
"558","Bailesti","Oltenia","X1966.01.01",12.1037435531616
"559","Caracal","Oltenia","X1966.01.01",11.8108472824097
"560","Rosiori de Vede","Muntenia","X1966.01.01",11.832103729248
"561","Calarasi","Dobrogea","X1966.01.01",12.0106554031372
"562","Constanta","Dobrogea","X1966.01.01",12.6630878448486
"563","Craiova","Oltenia","X1966.01.01",11.5789070129395
"564","Medgidia","Dobrogea","X1966.01.01",12.3230876922607
"565","Videle","Muntenia","X1966.01.01",11.6159286499023
"566","Slatina","Oltenia","X1966.01.01",11.5956554412842
"567","Baneasa","Muntenia","X1966.01.01",11.7198629379272
"568","Slobozia","Dobrogea","X1966.01.01",11.6812839508057
"569","Stolnici","Muntenia","X1966.01.01",11.2324314117432
"570","Drobeta Turnu-Severin","Oltenia","X1966.01.01",12.1782236099243
"571","Titu","Muntenia","X1966.01.01",11.239426612854
"572","Urziceni","Muntenia","X1966.01.01",11.6335248947144
"573","Moldova Veche","Banat-Crisana","X1966.01.01",11.8575954437256
"574","Dragasani","Oltenia","X1966.01.01",10.9929504394531
"575","Grivita","Dobrogea","X1966.01.01",11.5135250091553
"576","Jurilovca","Dobrogea","X1966.01.01",12.5435514450073
"577","Pitesti","Muntenia","X1966.01.01",10.8183603286743
"578","Tg. Logresti","Oltenia","X1966.01.01",10.901556968689
"579","Sf. Gheorghe","Dobrogea","X1966.01.01",12.6666393280029
"580","Targoviste","Muntenia","X1966.01.01",10.6901912689209
"581","Ploiesti","Muntenia","X1966.01.01",11.2675409317017
"582","Moraresti","Muntenia","X1966.01.01",10.1875953674316
"583","Apa Neagra","Oltenia","X1966.01.01",11.1855192184448
"584","Oravita","Banat-Crisana","X1966.01.01",11.0875406265259
"585","Tg. Jiu","Oltenia","X1966.01.01",11.1032514572144
"586","Ramnicu Valcea","Oltenia","X1966.01.01",10.4719667434692
"587","Semenic","Banat-Crisana","X1966.01.01",6.59516382217407
"588","Curtea de Arges","Muntenia","X1966.01.01",9.92128372192383
"589","Buzau","Muntenia","X1966.01.01",11.5790433883667
"590","Sulina","Dobrogea","X1966.01.01",12.5700817108154
"591","Tulcea","Dobrogea","X1966.01.01",12.2417488098145
"592","Gorgova","Dobrogea","X1966.01.01",12.4200000762939
"593","Braila","Dobrogea","X1966.01.01",11.665846824646
"594","Tarcu","Banat-Crisana","X1966.01.01",5.39237689971924
"595","Campulung Muscel","Muntenia","X1966.01.01",8.91631126403809
"596","Resita","Banat-Crisana","X1966.01.01",11.0229511260986
"597","Patarlagele","Muntenia","X1966.01.01",9.80855178833008
"598","Banloc","Banat-Crisana","X1966.01.01",11.6689891815186
"599","Parang","Oltenia","X1966.01.01",6.78956270217896
"600","Sinaia 1500","Muntenia","X1966.01.01",5.42827892303467
"601","Ramnicu Sarat","Muntenia","X1966.01.01",11.1487436294556
"602","Caransebes","Banat-Crisana","X1966.01.01",10.8751916885376
"603","Petrosani","Oltenia","X1966.01.01",7.63183069229126
"604","Vf. Omu","Muntenia","X1966.01.01",5.42827892303467
"605","Fundata","Muntenia","X1966.01.01",4.68237686157227
"606","Predeal","Muntenia","X1966.01.01",5.30057382583618
"607","Galati","Moldova","X1966.01.01",11.4974317550659
"608","Lugoj","Banat-Crisana","X1966.01.01",11.0996446609497
"609","Intorsura Buzaului","Muntenia","X1966.01.01",6.86177587509155
"610","Focsani","Moldova","X1966.01.01",11.2130327224731
"611","Brasov","TransilvaniaS","X1966.01.01",8.22281455993652
"612","Timisoara","Banat-Crisana","X1966.01.01",11.2842073440552
"613","Sibiu","TransilvaniaS","X1966.01.01",9.25956249237061
"614","Fagaras","TransilvaniaS","X1966.01.01",8.91513633728027
"615","Lacauti","TransilvaniaS","X1966.01.01",3.49314212799072
"616","Tecuci","Moldova","X1966.01.01",11.0456008911133
"617","Sf. Gheorghe","TransilvaniaS","X1966.01.01",7.96904373168945
"618","Deva","Banat-Crisana","X1966.01.01",10.3656558990479
"619","Sebes","TransilvaniaS","X1966.01.01",10.2977867126465
"620","Tg. Seciuesc","TransilvaniaS","X1966.01.01",7.8582239151001
"621","Sannicolau Mare","Banat-Crisana","X1966.01.01",11.3076505661011
"622","Alba Iulia","TransilvaniaS","X1966.01.01",10.4047536849976
"623","Baraolt","TransilvaniaS","X1966.01.01",8.01543712615967
"624","Adjud","Moldova","X1966.01.01",10.5810384750366
"625","Arad","Banat-Crisana","X1966.01.01",11.0187435150146
"626","Dumbraveni","TransilvaniaS","X1966.01.01",9.33836078643799
"627","Barlad","Moldova","X1966.01.01",10.6021862030029
"628","Tg. Ocna","Moldova","X1966.01.01",9.39295101165771
"629","Miercurea Ciuc","TransilvaniaS","X1966.01.01",6.86939907073975
"630","Chisineu Cris","Banat-Crisana","X1966.01.01",11.1895904541016
"631","Tg. Mures","TransilvaniaS","X1966.01.01",9.50232219696045
"632","Baisoara","TransilvaniaN","X1966.01.01",5.06797790527344
"633","Bacau","Moldova","X1966.01.01",9.9815845489502
"634","Bucin","TransilvaniaS","X1966.01.01",5.52396154403687
"635","Vaslui","Moldova","X1966.01.01",9.76557350158691
"636","Stana de Vale","Banat-Crisana","X1966.01.01",5.28142070770264
"637","Joseni","TransilvaniaS","X1966.01.01",6.30677604675293
"638","Sarmasu","TransilvaniaS","X1966.01.01",8.95341491699219
"639","Holod","Banat-Crisana","X1966.01.01",10.7372407913208
"640","Vladeasa 1800","TransilvaniaN","X1966.01.01",5.04743146896362
"641","Cluj-Napoca","TransilvaniaN","X1966.01.01",9.73658466339111
"642","Negresti","Moldova","X1966.01.01",9.7381420135498
"643","Roman","Moldova","X1966.01.01",9.76278686523438
"644","Ceahlau Toaca","Moldova","X1966.01.01",7.63770484924316
"645","Piatra Neamt","Moldova","X1966.01.01",9.26669406890869
"646","Borod","Banat-Crisana","X1966.01.01",9.46448040008545
"647","Oradea","Banat-Crisana","X1966.01.01",10.7616395950317
"648","Bistrita","TransilvaniaN","X1966.01.01",8.25874328613281
"649","Dej","TransilvaniaN","X1966.01.01",9.93931674957275
"650","Iasi","Moldova","X1966.01.01",10.2871856689453
"651","Zalau","TransilvaniaN","X1966.01.01",9.59997272491455
"652","Cotnari","Moldova","X1966.01.01",9.63377094268799
"653","Supuru de Jos","TransilvaniaN","X1966.01.01",10.6279783248901
"654","Iezer","TransilvaniaN","X1966.01.01",3.73521852493286
"655","Suceava","Moldova","X1966.01.01",8.40204906463623
"656","Baia Mare","TransilvaniaN","X1966.01.01",9.01480865478516
"657","Botosani","Moldova","X1966.01.01",9.61002731323242
"658","Satu Mare","TransilvaniaN","X1966.01.01",10.5657653808594
"659","Radauti","Moldova","X1966.01.01",7.96961736679077
"660","Sighetul Marmatiei","TransilvaniaN","X1966.01.01",8.47724056243896
"661","Zimnicea","Muntenia","X1967.01.01",11.3822736740112
"662","Turnu Magurele","Muntenia","X1967.01.01",11.0413150787354
"663","Bechet","Oltenia","X1967.01.01",11.8091506958008
"664","Mangalia","Dobrogea","X1967.01.01",11.5237808227539
"665","Giurgiu","Muntenia","X1967.01.01",11.2854795455933
"666","Calafat","Oltenia","X1967.01.01",12.0532875061035
"667","Alexandria","Muntenia","X1967.01.01",11.1716709136963
"668","Bailesti","Oltenia","X1967.01.01",11.9294519424438
"669","Caracal","Oltenia","X1967.01.01",11.2817258834839
"670","Rosiori de Vede","Muntenia","X1967.01.01",11.0785474777222
"671","Calarasi","Dobrogea","X1967.01.01",11.0341644287109
"672","Constanta","Dobrogea","X1967.01.01",11.5147399902344
"673","Craiova","Oltenia","X1967.01.01",11.0177536010742
"674","Medgidia","Dobrogea","X1967.01.01",11.10986328125
"675","Videle","Muntenia","X1967.01.01",10.7167949676514
"676","Slatina","Oltenia","X1967.01.01",10.9921913146973
"677","Baneasa","Muntenia","X1967.01.01",10.8552598953247
"678","Slobozia","Dobrogea","X1967.01.01",10.7686023712158
"679","Stolnici","Muntenia","X1967.01.01",10.5280275344849
"680","Drobeta Turnu-Severin","Oltenia","X1967.01.01",11.9804105758667
"681","Titu","Muntenia","X1967.01.01",10.4066572189331
"682","Urziceni","Muntenia","X1967.01.01",10.78600025177
"683","Moldova Veche","Banat-Crisana","X1967.01.01",11.4308767318726
"684","Dragasani","Oltenia","X1967.01.01",10.4659452438354
"685","Grivita","Dobrogea","X1967.01.01",10.6412057876587
"686","Jurilovca","Dobrogea","X1967.01.01",11.4997262954712
"687","Pitesti","Muntenia","X1967.01.01",10.1518077850342
"688","Tg. Logresti","Oltenia","X1967.01.01",10.2600269317627
"689","Sf. Gheorghe","Dobrogea","X1967.01.01",11.5670137405396
"690","Targoviste","Muntenia","X1967.01.01",9.93939685821533
"691","Ploiesti","Muntenia","X1967.01.01",10.4138355255127
"692","Moraresti","Muntenia","X1967.01.01",9.59367084503174
"693","Apa Neagra","Oltenia","X1967.01.01",10.6039724349976
"694","Oravita","Banat-Crisana","X1967.01.01",10.7652053833008
"695","Tg. Jiu","Oltenia","X1967.01.01",10.5624933242798
"696","Ramnicu Valcea","Oltenia","X1967.01.01",9.87397289276123
"697","Semenic","Banat-Crisana","X1967.01.01",6.36942481994629
"698","Curtea de Arges","Muntenia","X1967.01.01",9.26679420471191
"699","Buzau","Muntenia","X1967.01.01",10.7633972167969
"700","Sulina","Dobrogea","X1967.01.01",11.6027393341064
"701","Tulcea","Dobrogea","X1967.01.01",11.2076435089111
"702","Gorgova","Dobrogea","X1967.01.01",11.3945207595825
"703","Braila","Dobrogea","X1967.01.01",10.7067127227783
"704","Tarcu","Banat-Crisana","X1967.01.01",5.05399990081787
"705","Campulung Muscel","Muntenia","X1967.01.01",8.27813720703125
"706","Resita","Banat-Crisana","X1967.01.01",10.5896711349487
"707","Patarlagele","Muntenia","X1967.01.01",9.08235645294189
"708","Banloc","Banat-Crisana","X1967.01.01",11.2375612258911
"709","Parang","Oltenia","X1967.01.01",6.30794525146484
"710","Sinaia 1500","Muntenia","X1967.01.01",4.77336978912354
"711","Ramnicu Sarat","Muntenia","X1967.01.01",10.4879722595215
"712","Caransebes","Banat-Crisana","X1967.01.01",10.3759727478027
"713","Petrosani","Oltenia","X1967.01.01",7.00041103363037
"714","Vf. Omu","Muntenia","X1967.01.01",4.77336978912354
"715","Fundata","Muntenia","X1967.01.01",4.1085205078125
"716","Predeal","Muntenia","X1967.01.01",4.55723285675049
"717","Galati","Moldova","X1967.01.01",10.6319723129272
"718","Lugoj","Banat-Crisana","X1967.01.01",10.5669317245483
"719","Intorsura Buzaului","Muntenia","X1967.01.01",6.07632875442505
"720","Focsani","Moldova","X1967.01.01",10.5269861221313
"721","Brasov","TransilvaniaS","X1967.01.01",7.56021928787231
"722","Timisoara","Banat-Crisana","X1967.01.01",10.8534517288208
"723","Sibiu","TransilvaniaS","X1967.01.01",8.76221942901611
"724","Fagaras","TransilvaniaS","X1967.01.01",8.43057537078857
"725","Lacauti","TransilvaniaS","X1967.01.01",2.80720543861389
"726","Tecuci","Moldova","X1967.01.01",10.3683834075928
"727","Sf. Gheorghe","TransilvaniaS","X1967.01.01",7.20920562744141
"728","Deva","Banat-Crisana","X1967.01.01",9.7844934463501
"729","Sebes","TransilvaniaS","X1967.01.01",9.7319450378418
"730","Tg. Seciuesc","TransilvaniaS","X1967.01.01",7.1725754737854
"731","Sannicolau Mare","Banat-Crisana","X1967.01.01",10.9396162033081
"732","Alba Iulia","TransilvaniaS","X1967.01.01",9.91273975372314
"733","Baraolt","TransilvaniaS","X1967.01.01",7.29652070999146
"734","Adjud","Moldova","X1967.01.01",10.0506029129028
"735","Arad","Banat-Crisana","X1967.01.01",10.6675891876221
"736","Dumbraveni","TransilvaniaS","X1967.01.01",8.83257579803467
"737","Barlad","Moldova","X1967.01.01",10.1134519577026
"738","Tg. Ocna","Moldova","X1967.01.01",9.14315032958984
"739","Miercurea Ciuc","TransilvaniaS","X1967.01.01",6.2116436958313
